id,title,is_paid,num_subscribers,avg_rating,num_reviews,is_wishlisted,num_published_lectures,num_published_practice_tests,discount_price__amount,price_detail__amount,created_year,created_month,published_year,published_month,Rating_recent,Actual_Price
762616,The Complete SQL Bootcamp 2020: Go from Zero to Hero,True,295509,4.66019,78006,False,84,0,455.0,8640,2016,2,2016,4,5,8185.0
937678,Tableau 2020 A-Z: Hands-On Tableau Training for Data Science,True,209070,4.58956,54581,False,78,0,455.0,8640,2016,8,2016,8,5,8185.0
1361790,PMP Exam Prep Seminar -  PMBOK Guide 6,True,155282,4.59491,52653,False,292,2,455.0,8640,2017,9,2017,11,5,8185.0
648826,The Complete Financial Analyst Course 2020,True,245860,4.54407,46447,False,338,0,455.0,8640,2015,10,2016,1,5,8185.0
637930,An Entire MBA in 1 Course:Award Winning Business School Prof,True,374836,4.4708,41630,False,83,0,455.0,8640,2015,10,2016,1,4,8185.0
1208634,Microsoft Power BI - A Complete Introduction [2020 EDITION],True,124180,4.56228,38093,False,275,0,455.0,8640,2017,5,2017,5,5,8185.0
864146,Agile Crash Course: Agile Project Management; Agile Delivery,True,96207,4.32383,30470,False,23,0,455.0,8640,2016,5,2016,6,4,8185.0
321410,Beginner to Pro in Excel: Financial Modeling and Valuation,True,127680,4.54034,28665,False,275,0,455.0,8640,2014,10,2014,11,5,8185.0
673654,Become a Product Manager | Learn the Skills & Get the Job,True,112572,4.50386,27408,False,144,0,455.0,8640,2015,11,2016,3,5,8185.0
1653432,The Business Intelligence Analyst Course 2020,True,115269,4.50067,23906,False,413,0,455.0,8640,2018,4,2018,4,4,8185.0
1570206,Microsoft Power BI - Up & Running With Power BI Desktop,True,86715,4.61951,23580,False,117,0,455.0,8640,2018,2,2018,4,5,8185.0
751792,Business Analysis Fundamentals,True,82015,4.49968,23326,False,67,0,455.0,8640,2016,2,2016,2,4,8185.0
613808,Leadership: Practical Leadership Skills,True,68148,4.5687,22595,False,43,0,455.0,5760,2015,9,2015,10,5,5305.0
1288044,The Complete Foundation Stock Trading Course,True,76812,4.53878,21537,False,41,0,455.0,8640,2017,7,2017,8,5,8185.0
1405632,SQL - MySQL for Data Analytics and Business Intelligence,True,78968,4.57035,21436,False,286,0,455.0,8640,2017,10,2017,10,5,8185.0
1202988,The Complete Financial Analyst Training & Investing Course,True,182002,4.49571,21421,False,225,0,455.0,8640,2017,5,2017,8,4,8185.0
996228,The Ultimate Hands-On Hadoop - Tame your Big Data!,True,114945,4.51251,21394,False,101,0,455.0,8640,2016,10,2017,2,5,8185.0
965832,The Complete Investment Banking Course 2020,True,88468,4.49804,19970,False,160,0,455.0,8640,2016,9,2016,10,4,8185.0
560388,How to Start an Amazon FBA Store on a Tight Budget,True,72442,4.59922,19328,False,103,0,455.0,8640,2015,7,2015,11,5,8185.0
980086,Deep Learning Prerequisites: The Numpy Stack in Python (V2+),True,239309,4.47381,18322,False,47,0,455.0,1280,2016,10,2016,10,5,825.0
1035472,Python for Finance: Investment Fundamentals & Data Analytics,True,83072,4.51891,17617,False,111,0,455.0,8640,2016,12,2017,3,5,8185.0
308690,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,True,67329,4.56473,17016,False,57,0,455.0,8640,2014,9,2014,12,5,8185.0
888716,"Introduction to Finance, Accounting, Modeling and Valuation",True,140676,4.4758,17013,False,61,0,500.0,9280,2016,6,2016,6,4,8780.0
946654,Write Better Emails: Tactics for Smarter Team Communication,True,50037,4.42501,15956,False,23,0,455.0,2560,2016,8,2017,4,4,2105.0
946742,Beginning Project Management: Project Management Level One,True,48055,4.43303,14255,False,44,0,455.0,4800,2016,8,2016,9,4,4345.0
1153034,The Complete Shopify Aliexpress Dropship course,True,74011,4.62899,14006,False,88,0,455.0,8640,2017,3,2017,4,5,8185.0
196152,Writing With Flair: How To Become An Exceptional Writer,True,102727,4.55248,12478,False,78,0,455.0,8640,2014,4,2014,4,5,8185.0
2013892,Agile Fundamentals: Including Scrum and Kanban - 2020,True,49877,4.40093,11977,False,88,0,455.0,8640,2018,11,2018,11,4,8185.0
203556,SQL for Data Analysis: Weekender Crash Course for Beginners,True,59141,4.34305,11660,False,39,0,455.0,8640,2014,4,2014,11,4,8185.0
563478,Sales Training: Practical Sales Techniques,True,38698,4.57554,11529,False,31,0,455.0,6720,2015,7,2015,9,5,6265.0
736456,Ninja Writing: The Four Levels Of Writing Mastery,True,85042,4.42296,11007,False,49,0,455.0,8640,2016,1,2016,2,4,8185.0
946194,Tableau 20 Advanced Training: Master Tableau in Data Science,True,63084,4.63452,10979,False,74,0,455.0,8640,2016,8,2016,10,5,8185.0
536706,"Tableau for Beginners: Get CA Certified, Grow Your Career",True,39873,4.46625,10725,False,124,0,455.0,2560,2015,6,2015,11,4,2105.0
139166,Conscious Listening,True,27681,4.47545,10671,False,14,0,0.0,2240,2013,12,2013,12,4,2240.0
552372,Email Etiquette: Write More Effective Emails At Work,True,33319,4.38382,10470,False,29,0,455.0,1920,2015,7,2017,10,4,1465.0
1098006,The Complete Presentation and Public Speaking/Speech Course,True,158654,4.46745,10288,False,206,0,540.0,10240,2017,1,2017,5,4,9700.0
1411586,"CAPM Exam Prep Seminar - PMBOK Guide, Sixth Edition",True,29061,4.56978,10102,False,284,2,455.0,8640,2017,10,2017,12,5,8185.0
1340842,Robotic Process Automation - RPA Overview,True,28937,4.36402,10059,False,23,0,455.0,8640,2017,9,2017,9,4,8185.0
1007240,Power BI A-Z: Hands-On Power BI Training For Data Science!,True,72406,4.4679,9631,False,44,0,455.0,8640,2016,11,2016,11,4,8185.0
2246852,Emotional Intelligence at Work: Learn from Your Emotions,True,20978,4.45476,9594,False,21,1,0.0,3200,2019,2,2019,3,4,3200.0
139200,Powerful speaking,True,34296,4.4375,9520,False,19,0,0.0,2240,2013,12,2013,12,4,2240.0
419658,eBay Drop Shipping Guide with No Inventory - Work From Home,True,39816,4.41,9195,False,86,0,455.0,8640,2015,2,2015,3,4,8185.0
1802404,The Complete Communication Skills Master Class for Life,True,62384,4.35213,9196,False,600,0,546.0,10240,2018,7,2018,7,4,9694.0
48841,Accounting in 60 Minutes - A Brief Introduction,True,79955,4.50237,9107,False,16,0,455.0,2240,2013,4,2013,4,5,1785.0
1594488,Blockchain A-Z™: Learn How To Build Your First Blockchain,True,47394,4.58716,9081,False,97,0,455.0,8640,2018,3,2018,3,5,8185.0
687720,Six Sigma White Belt,True,32818,4.41307,8925,False,15,0,455.0,2560,2015,12,2016,1,4,2105.0
536482,Security Awareness Training,True,16511,4.51703,8915,False,19,0,455.0,1280,2015,6,2015,7,5,825.0
148902,Fundamentals of Analyzing Real Estate Investments,True,64080,4.45989,8591,False,152,0,481.0,8960,2014,1,2014,4,4,8479.0
1355610,Communication Fundamentals: How To Communicate Better,True,21305,4.38921,8122,False,38,0,455.0,8640,2017,9,2017,10,4,8185.0
1269254,MBA in a Box: Business Lessons from a CEO,True,44484,4.53584,7815,False,186,0,455.0,8640,2017,6,2017,6,5,8185.0
555696,PMP EXAM PREP-Project Management Professional FULL TRAINING,True,39537,4.44398,7693,False,305,2,455.0,8640,2015,7,2015,11,4,8185.0
1346444,UiPath - Level 1 Robotic Process Automation,True,29095,4.42667,7641,False,87,0,488.0,9280,2017,9,2017,9,4,8792.0
1121520,The Complete Splunk Beginner Course,True,33408,4.44969,7448,False,35,0,455.0,1920,2017,2,2017,4,4,1465.0
661030,Build a Dropshipping Empire From Scratch [Proven Blueprint],True,36326,4.3702,7362,False,88,0,455.0,8640,2015,11,2015,11,4,8185.0
110240,How to Manage & Influence Your Virtual Team,True,22106,4.42781,7246,False,38,0,455.0,8640,2013,10,2013,11,4,8185.0
1596054,PMI-ACP Exam Prep for PMBOK 6,True,25057,4.56653,7186,False,222,1,455.0,8640,2018,3,2018,4,5,8185.0
1030316,Business Model Innovation: Differentiate & Grow Your Company,True,22558,4.54002,6797,False,68,0,455.0,8640,2016,12,2017,4,5,8185.0
214008,Fundamentals of Business Analysis,True,28717,4.44174,6623,False,68,0,455.0,8640,2014,5,2014,5,4,8185.0
468172,Complete Introduction to Microsoft Power BI [2020 Edition],True,26929,4.50915,6471,False,81,0,455.0,6400,2015,4,2015,11,4,5945.0
672290,Brilliant Customer Service: How to Impress your Customers!,True,12728,4.34038,6401,False,6,0,455.0,1280,2015,11,2015,11,4,825.0
1355158,"Creativity, Design Thinking, and Innovation for Business",True,16778,4.32706,6325,False,42,0,455.0,8640,2017,9,2017,9,4,8185.0
640100,Accounting & Financial Statement Analysis: Complete Training,True,37953,4.56706,6195,False,54,0,455.0,8640,2015,10,2015,10,5,8185.0
1037646,Consulting Approach to Problem Solving,True,17598,4.35379,6134,False,18,0,455.0,6400,2016,12,2017,3,4,5945.0
1245422,Master SQL For Data Science,True,25039,4.62258,6088,False,48,0,455.0,8640,2017,6,2018,3,5,8185.0
1758098,How to tell a story with data,True,15059,4.36463,6075,False,31,0,455.0,1280,2018,6,2018,6,4,825.0
1587644,Advanced Stock Trading Course + Strategies,True,36650,4.54274,5893,False,43,0,455.0,8640,2018,3,2018,3,5,8185.0
613946,Google Analytics for Beginners | Hands-On Training Course,True,26292,4.44952,5761,False,30,0,455.0,8640,2015,9,2015,9,4,8185.0
1659676,The Complete Digital Marketing Guide - 18 Courses in 1,True,25820,4.50586,5763,False,637,0,455.0,8640,2018,4,2018,5,4,8185.0
848496,Deeply Practical Project Management (Earn 16 PDUs),True,25649,4.49939,5642,False,208,0,455.0,8640,2016,5,2017,7,5,8185.0
1352388,Agile Business Analysis,True,15826,4.42925,5650,False,16,0,455.0,5760,2017,9,2017,9,4,5305.0
1242944,Data Analysis Essentials Using Excel,True,42583,4.55896,5506,False,127,0,455.0,8640,2017,6,2017,10,5,8185.0
1366348,Cross-Cultural Communication: How To Flex Your Style,True,11077,4.38087,5466,False,32,0,455.0,8640,2017,10,2017,10,4,8185.0
632738,Better Business Writing Skills,True,21249,4.45997,5474,False,65,0,455.0,6400,2015,10,2017,9,4,5945.0
1919728,Customer Service Mastery: Delight Every Customer,True,11820,4.40315,5435,False,39,0,455.0,7040,2018,9,2018,11,4,6585.0
1400386,Cryptocurrency Trading Course 2020: Achieve Wins Daily!,True,19352,4.38696,5350,False,43,0,455.0,8640,2017,10,2017,11,4,8185.0
1347004,Understanding and developing Emotional Intelligence,True,13396,4.19608,5177,False,21,0,474.0,3200,2017,9,2017,10,4,2726.0
1059278,Build a Shopify Dropshipping Business from Scratch,True,23854,3.97959,5148,False,88,0,455.0,8640,2017,1,2017,2,4,8185.0
1356742,"The Complete Personal Finance Course: Save,Protect,Make More",True,87181,4.54567,5018,False,122,0,455.0,8640,2017,9,2017,12,5,8185.0
129118,Product Management 101,True,40950,4.46622,4960,False,67,0,462.0,1280,2013,12,2013,12,4,818.0
540450,Complete Introduction to Business Data Analysis,True,16937,4.50258,4903,False,53,0,455.0,6400,2015,6,2015,8,4,5945.0
43319,Options Trading Basics (3-Course Bundle),True,28932,4.42527,4881,False,47,0,0.0,9600,2013,2,2013,2,4,9600.0
335610,Writing With Confidence: Writing Beginner To Writing Pro,True,35638,4.4038,4857,False,96,0,481.0,8960,2014,11,2015,3,4,8479.0
1311030,Process Flowcharts & Process Mapping - The Beginner's Guide,True,22310,4.52025,4849,False,81,0,455.0,8640,2017,8,2017,10,5,8185.0
1163356,The Complete Project Management Fundamentals Course + CERT,True,18460,4.29765,4837,False,65,1,481.0,8960,2017,3,2017,4,4,8479.0
383414,Beginner to Pro in PowerPoint: Complete PowerPoint Training,True,25454,4.39505,4811,False,90,0,455.0,8640,2015,1,2015,1,4,8185.0
806710,Microsoft Excel for Project Management  - Earn 5 PDUs,True,21995,4.31962,4798,False,58,0,455.0,3200,2016,3,2016,3,4,2745.0
404944,Innovation Master Class,True,14661,4.36619,4763,False,47,0,455.0,6400,2015,1,2015,6,4,5945.0
1361726,"Security Awareness Training, Internet Security for Employees",True,15327,4.37005,4733,False,31,0,455.0,3200,2017,9,2017,11,4,2745.0
852192,Acumen Presents: Chris Anderson on Public Speaking,True,26377,4.35714,4619,False,26,0,2880.0,8640,2016,5,2016,6,4,5760.0
1978132,The Project Management Course: Beginner to PROject Manager,True,17036,4.56581,4616,False,99,0,494.0,9280,2018,10,2018,10,5,8786.0
328266,Project Management Professional (PMP)® - 35 Contact Hours,True,27653,4.40769,4579,False,345,0,0.0,12800,2014,10,2014,11,4,12800.0
1399954,Six Sigma Green Belt (With Excel Application) BKO Accredited,True,14692,4.43296,4554,False,49,0,455.0,8640,2017,10,2018,1,4,8185.0
1173030,Conflict Management with Emotional Intelligence,True,17167,4.37106,4508,False,83,0,455.0,8640,2017,4,2017,4,4,8185.0
301456,Certified Six Sigma Yellow Belt Training,True,15562,4.52524,4466,False,125,0,1600.0,6400,2014,9,2014,12,5,4800.0
1918248,Project Management: Master Project Management - PMP/PMI,True,13693,4.57537,4412,False,29,0,481.0,7680,2018,9,2018,10,5,7199.0
475170,Seth Godin's Freelancer Course,True,24449,4.69697,4361,False,88,0,0.0,12800,2015,4,2015,4,5,12800.0
856992,PMI-ACP Agile Certified Exam Prep - PMI REP 21 PDUs,True,16519,4.51699,4345,False,91,0,455.0,8640,2016,5,2016,6,5,8185.0
942752,Master Course in Tableau 10 & 2020 for Business Intelligence,True,18774,4.43962,4303,False,66,0,455.0,8640,2016,8,2017,1,4,8185.0
1415934,Management Skills - Team Leadership Skills Masterclass 2020,True,25911,4.48485,4297,False,257,0,455.0,8640,2017,10,2017,11,4,8185.0
1362218,"Leadership: How to Influence, Inspire and Impact as a Leader",True,13088,4.39762,4290,False,57,0,455.0,8640,2017,9,2017,10,4,8185.0
1025822,Business Analysis Modeling Skills & Techniques,True,26338,4.5025,4240,False,75,0,488.0,8640,2016,11,2016,12,4,8152.0
746432,Start Trading Stocks Using Technical Analysis!,True,17983,4.46687,4166,False,45,0,455.0,8640,2016,1,2016,2,4,8185.0
665152,Mastering Agile Scrum Project Management,True,26047,4.27826,4163,False,301,0,0.0,12800,2015,11,2015,12,4,12800.0
430604,12 Strategies for Dealing With Difficult People,True,9995,4.38218,4132,False,18,0,455.0,2880,2015,2,2016,5,4,2425.0
1058614,Blogging Masterclass: How To Build A Successful Blog In 2020,True,22578,4.55337,4073,False,85,0,455.0,8640,2017,1,2017,1,5,8185.0
482564,[2020] The Complete Management Skills Certification Course,True,27968,4.33932,3914,False,71,0,494.0,8640,2015,4,2015,4,4,8146.0
943842,Business Analyst: Software Testing Processes & Techniques,True,17839,4.39702,3869,False,31,0,455.0,7680,2016,8,2016,11,4,7225.0
1494648,Risk Management for Cybersecurity and IT Managers,True,10964,4.52812,3868,False,24,0,455.0,6400,2018,1,2018,1,4,5945.0
585072,Culture | How to Make Team Decisions,True,6978,4.32603,3855,False,11,0,455.0,1920,2015,8,2015,9,4,1465.0
1263000,Administrative Human Resources (HR) for Beginners,True,9245,4.32892,3846,False,11,0,455.0,4800,2017,6,2017,7,4,4345.0
677348,Supply Chain Fundamentals:  Understanding the Basics,True,12904,4.43758,3845,False,76,0,455.0,4480,2015,11,2016,1,4,4025.0
1476730,"Lean Leadership Skills, Lean Culture & Lean Management",True,13754,4.48388,3824,False,81,0,455.0,8640,2017,12,2018,1,4,8185.0
815236,SPSS Masterclass: Learn SPSS From Scratch to Advanced,True,15445,4.49911,3754,False,398,0,455.0,8640,2016,4,2016,7,4,8185.0
1449746,Business Development & B2B Sales for Startups- Sales Valley,True,17226,4.52144,3742,False,35,0,455.0,8640,2017,11,2017,12,4,8185.0
1039210,Lean Management For All Sectors (Dutch BKO Accredited),True,12864,4.54621,3672,False,37,0,455.0,8640,2016,12,2017,1,5,8185.0
508302,The Complete Product Management Course,True,16218,4.39599,3665,False,87,0,455.0,8640,2015,5,2015,5,4,8185.0
985922,Excel Crash Course: Master Excel for Financial Analysis,True,20258,4.39798,3668,False,40,0,462.0,2880,2016,10,2016,10,4,2418.0
1139966,ISO/IEC 27001. Information Security Management System.,True,12506,4.36449,3657,False,57,0,455.0,5440,2017,3,2017,3,4,4985.0
1259060,The Complete QlikView Boot Camp,True,16016,4.53636,3642,False,114,0,455.0,8640,2017,6,2017,9,4,8185.0
484114,Punctuation Mastery,True,23044,4.44862,3626,False,37,0,455.0,8640,2015,4,2015,6,4,8185.0
1137208,The Foundations of Fiction (Writing Mastery),True,21310,4.506,3587,False,56,0,455.0,6400,2017,3,2017,11,5,5945.0
260470,Forex Robots: Automate Your Trading - Forex Robot Included!,True,28811,4.65399,3586,False,45,0,455.0,8640,2014,7,2014,10,5,8185.0
945766,Innovative Growth Strategy: A Beginner's Guide,True,6153,4.4007,3589,False,23,0,455.0,3200,2016,8,2016,10,4,2745.0
1787702,The Complete Business Plan Course (Includes 50 Templates),True,77373,4.60651,3576,False,62,0,455.0,8640,2018,7,2018,11,5,8185.0
285934,Ask Better Questions - Build Better Relationships,True,13819,4.41452,3563,False,35,0,455.0,5440,2014,8,2014,9,4,4985.0
739390,Financial Planning & Analysis: Building a Company's Budget,True,16756,4.32136,3557,False,30,0,455.0,8640,2016,1,2016,6,4,8185.0
619692,Learn to Sell Anything by Grant Cardone,True,15174,4.41604,3543,False,58,0,800.0,3200,2015,9,2015,9,4,2400.0
1346422,UIPath RPA - Tech Primer,True,11405,4.58471,3517,False,55,0,455.0,8640,2017,9,2017,11,5,8185.0
1059196,Business Skills: Email Etiquette Rules Everyone Should Know,True,11653,4.40152,3430,False,22,0,455.0,6400,2017,1,2017,1,4,5945.0
909996,Navigate Diversity,True,7453,4.36531,3422,False,24,0,455.0,1920,2016,7,2016,7,4,1465.0
1794901,"LinkedIn Marketing, Lead Generation & B2B Sales for LinkedIn",True,14644,4.37332,3401,False,22,0,455.0,8640,2018,7,2018,7,4,8185.0
125808,World-Class HR: 21st Century Talent Management,True,28894,4.31591,3394,False,18,0,455.0,3200,2013,11,2013,12,4,2745.0
934526,Developing Emotional Intelligence in Teams,True,9475,4.40617,3372,False,51,0,455.0,8640,2016,8,2016,8,4,8185.0
1543984,The Real Estate Financial Modeling Bootcamp,True,14308,4.66115,3356,False,122,0,455.0,8640,2018,2,2018,3,5,8185.0
646076,Agile Project Management: Scrum Step by Step with Examples,True,83126,4.12876,3348,False,66,0,481.0,8960,2015,10,2016,1,4,8479.0
2126354,The Last Amazon FBA Course - [ 2020 ] Private Label Guide,True,18802,4.64847,3344,False,369,0,455.0,8640,2019,1,2019,3,5,8185.0
1630412,Blockchain for Business 2020: The New Industrial Revolution,True,15542,4.45327,3339,False,71,0,455.0,8640,2018,4,2018,5,4,8185.0
314744,Lean Six Sigma Green Belt Online Course (2020),True,13530,4.28972,3328,False,165,0,488.0,9280,2014,10,2016,1,4,8792.0
963844,Editing Mastery: How To Edit Writing To Perfection,True,24847,4.52647,3305,False,56,0,455.0,8640,2016,9,2016,10,5,8185.0
481434,"Communicate for Business: Write, Email, Close the Loop",True,13712,4.29722,3290,False,36,0,455.0,1280,2015,4,2015,4,4,825.0
1498158,Time and Task Management: Time Management Techniques,True,9876,4.33333,3270,False,26,0,455.0,3200,2018,1,2018,1,4,2745.0
1322562,"How to Present Your Thoughts Smoothly, Clearly & Powerfully",True,8111,4.29382,3262,False,25,0,455.0,1600,2017,8,2017,9,4,1145.0
2296344,Speak Like a Pro: Public Speaking for Professionals,True,7556,4.34922,3270,False,29,1,0.0,12800,2019,3,2019,4,4,12800.0
912902,Six Sigma White Belt: Learn Six Sigma & Grow Your Potential,True,10924,4.40312,3242,False,35,0,455.0,8640,2016,7,2016,8,4,8185.0
696616,Stock Trading & Investing for Beginners 4-in-1 Course Bundle,True,16406,4.46085,3217,False,120,0,455.0,8640,2015,12,2016,3,4,8185.0
2135486,Microsoft Power BI - Business Intelligence for Beginners,True,14958,4.4156,3200,False,247,0,481.0,8960,2019,1,2019,2,4,8479.0
835336,Blogging for a Living: Perfect Small Budget Project,True,19166,4.45363,3177,False,135,0,455.0,8640,2016,4,2016,10,4,8185.0
1384448,Power BI Masterclass - beginners to advanced,True,12244,4.40347,3159,False,46,0,455.0,8640,2017,10,2017,10,4,8185.0
572350,How To Make A Great First Impression,True,28744,4.4,3116,False,5,0,455.0,1280,2015,8,2015,8,4,825.0
698362,Understand SWOT Analysis in 30 minutes,True,23932,4.08065,3108,False,11,0,455.0,1280,2015,12,2016,5,4,825.0
1355906,Understanding Unconscious Bias,True,7916,4.31579,3102,False,11,0,455.0,3200,2017,9,2017,10,4,2745.0
526000,How to Manage Difficult Conversations: Beginner's Guide,True,8188,4.36296,3092,False,44,0,455.0,6080,2015,6,2016,6,4,5625.0
1353936,Collaboration and Emotional Intelligence,True,7633,4.37472,3072,False,48,0,455.0,8640,2017,9,2017,9,4,8185.0
507714,Certificate in Qlik Sense Analytics Development,True,13004,4.42586,3058,False,77,0,455.0,8640,2015,5,2015,6,4,8185.0
953294,"The Basics of Blockchain: Ethereum, Bitcoin, & More",True,9522,4.42308,3048,False,51,0,455.0,3520,2016,9,2016,11,4,3065.0
1668050,Presentation Skills: Master Confident Presentations,True,8861,4.56059,3024,False,34,0,455.0,8640,2018,4,2018,5,5,8185.0
788980,Interview Questions: Interview Like a Professional HRM,True,8109,4.42071,2985,False,12,0,455.0,1280,2016,3,2016,4,4,825.0
821278,"INTERVIEW TRAINING: Ask Better Questions, Hire Better People",True,7182,4.4698,2949,False,19,0,455.0,1280,2016,4,2016,4,4,825.0
969140,Learn about Content Writing,True,25334,3.69231,2935,False,18,0,0.0,1280,2016,9,2016,10,4,1280.0
1661222,[BESTSELLER]™ Python Data Analysis & Visualization Bootcamp,True,5495,4.52152,2935,False,45,0,0.0,1600,2018,4,2018,4,5,1600.0
1419500,Salesforce 101: Introduction to Salesforce,True,20336,4.40909,2935,False,17,0,494.0,1600,2017,11,2017,11,4,1106.0
2355488,Project Management Fundamentals,True,7346,4.52863,2940,False,32,0,455.0,6400,2019,5,2020,3,5,5945.0
1049210,ISO 9001:2015 Quality Management System Auditor Course,True,8502,4.25524,2909,False,61,0,455.0,2880,2016,12,2017,1,4,2425.0
258232,Algorithmic Trading In Forex: Create Your First Forex Robot!,True,20072,4.53756,2895,False,43,0,455.0,8640,2014,7,2014,8,5,8185.0
399444,The Essential Guide to Entrepreneurship by Guy Kawasaki,True,19740,4.48284,2885,False,56,0,455.0,6080,2015,1,2015,2,5,5625.0
2124810,Think Strategically and Make Your Ideas a Reality,True,5302,4.39137,2885,False,33,0,0.0,1280,2019,1,2019,2,4,1280.0
484366,Manage Workplace Stress & Strike a Balance,True,7297,4.36401,2884,False,27,0,455.0,1280,2015,4,2015,4,4,825.0
470846,Report Writing Made Simple,True,8832,4.24978,2810,False,34,0,455.0,2880,2015,4,2015,11,4,2425.0
1518696,Project Management Fundamentals: Run projects effectively,True,29714,4.33481,2819,False,17,0,455.0,6400,2018,1,2018,1,4,5945.0
358062,Financial Modeling: Build a Complete DCF Valuation Model,True,16888,4.41029,2792,False,76,0,455.0,6080,2014,11,2014,12,4,5625.0
993480,Seth Godin's Value Creation Master Class,True,8345,4.42569,2789,False,19,0,0.0,5440,2016,10,2016,10,4,5440.0
1721168,"PMP Exam Cram Session - PMBOK Guide, 6th Edition",True,12236,4.59567,2764,False,85,1,455.0,6400,2018,5,2018,6,5,5945.0
2256324,Goal Setting at Work: Plan for Success and Reach Your Goals,True,6669,4.42271,2759,False,19,0,0.0,3200,2019,3,2019,3,4,3200.0
640936,Customer | How to Understand Customer Needs,True,6948,4.39507,2745,False,20,0,455.0,1920,2015,10,2015,10,4,1465.0
1294188,Apache Kafka Series - Kafka Streams for Data Processing,True,21961,4.56076,2713,False,76,0,455.0,8320,2017,7,2017,8,5,7865.0
627540,Options Trading - How to Win with Weekly Options,True,14527,4.10714,2686,False,33,0,455.0,7360,2015,10,2015,10,4,6905.0
429062,New Manager: The Basics and More of Being a Great Leader,True,11251,4.51047,2666,False,122,0,455.0,8640,2015,2,2015,4,4,8185.0
1479112,Identify & Define the Problem with Business Analysis,True,12207,4.51731,2654,False,69,0,455.0,8640,2017,12,2018,2,5,8185.0
1395988,CFA® Level 1 (2020) - Complete Financial Reporting &Analysis,True,17126,4.50799,2592,False,68,0,455.0,8640,2017,10,2018,2,4,8185.0
1240964,"Microsoft Dynamics 365 (CRM, NAV, AX) Intro Training Course",True,14265,4.37042,2578,False,32,0,546.0,10240,2017,6,2017,6,4,9694.0
2390192,Smart Tips: Communication,True,8633,4.44255,2577,False,61,0,0.0,6400,2019,5,2019,7,4,6400.0
1393266,Lead Generation Machine: Cold Email B2B Sales Master Course,True,14164,4.39474,2560,False,58,0,455.0,8640,2017,10,2017,11,4,8185.0
501238,Agile PM 201 - Understanding Agile at a Deeper Level,True,10650,4.49112,2551,False,46,0,2080.0,8320,2015,5,2015,5,5,6240.0
1623098,The Complete Cryptocurrency Course: More than 5 Courses in 1,True,61795,4.61796,2547,False,213,0,455.0,8640,2018,3,2018,6,5,8185.0
848664,Options Trading for Rookies:  Understand Options Completely,True,13284,4.67992,2541,False,64,0,462.0,8640,2016,5,2016,8,5,8178.0
406938,Amazon FBA Course - How to Sell on Amazon MASTERY Course,True,18909,4.42627,2523,False,64,0,520.0,9600,2015,1,2015,6,4,9080.0
1461614,The Complete Finance Manager Course 2020,True,17758,4.50639,2529,False,244,0,455.0,8640,2017,12,2017,12,4,8185.0
1426364,Sales Machine: The Sales Training B2B Master Course,True,13359,4.45633,2513,False,29,0,455.0,8640,2017,11,2017,11,4,8185.0
754028,Accounting - A Brief Introduction - in 60 Minutes,True,26514,4.57692,2506,False,17,0,520.0,1920,2016,2,2016,2,5,1400.0
1337064,Mastering QuickBooks Online,True,8934,4.40419,2481,False,31,0,455.0,2880,2017,8,2017,9,4,2425.0
1345240,How To Become A Shopify Expert (From Zero To Hero !),True,25650,4.65579,2475,False,67,0,455.0,8640,2017,9,2017,10,5,8185.0
2013542,"Advanced Product Management: Vision, Strategy & Metrics",True,14976,4.45714,2465,False,37,0,455.0,8640,2018,11,2018,12,4,8185.0
1327004,Develop Amazing Social Skills & Connect With People,True,16397,4.40761,2460,False,28,0,455.0,8640,2017,8,2017,8,4,8185.0
1916470,The Complete Google Sheets Course: Beginner to Advanced!,True,10481,4.52916,2458,False,66,0,455.0,8640,2018,9,2019,3,5,8185.0
1573504,GDPR In One Hour - The Basic Facts,True,4910,4.24664,2448,False,6,0,455.0,3200,2018,2,2018,3,4,2745.0
137144,Public Speaking and Presentations Pro: No Beginners Allowed!,True,15664,4.54528,2438,False,14,0,474.0,8960,2013,12,2013,12,5,8486.0
540270,Taming Big Data with MapReduce and Hadoop - Hands On!,True,20213,4.44318,2435,False,54,0,455.0,5760,2015,6,2015,7,4,5305.0
1434700,[2020] Recruiting: Talent Acquisition & Hiring (Version 2),True,6806,4.36279,2432,False,28,0,455.0,4160,2017,11,2017,11,4,3705.0
1774828,Clickfunnels & Sales Funnels MASTERY in 2020 + FREE Funnels!,True,31777,4.58911,2420,False,38,0,468.0,8640,2018,6,2018,7,5,8172.0
1154754,Financial Modeling for Startups & Small Businesses,True,56552,4.36765,2421,False,91,0,455.0,8640,2017,3,2017,3,4,8185.0
170840,How to Write the Ultimate 1 Page Strategic Business Plan,True,58044,4.43056,2403,False,11,0,455.0,1280,2014,2,2014,2,4,825.0
170844,Leadership - The #1 Key to Guaranteed Business Success,True,50047,4.07692,2381,False,13,0,455.0,1280,2014,2,2014,2,4,825.0
1239906,OKR Goal Setting 101 - Achieve more goals than ever! Faster!,True,7130,4.46614,2360,False,33,0,455.0,6400,2017,6,2018,10,4,5945.0
1411696,Digital Diversity/Cyber-Citizen/Cross Cultural Communication,True,4122,4.34501,2355,False,41,0,455.0,1600,2017,10,2017,11,4,1145.0
1854668,The Complete Storytelling Course for Speaking & Presenting,True,26148,4.37712,2340,False,600,0,488.0,9280,2018,8,2018,8,4,8792.0
